"ID";"ParkingName";"global_id";"ParkingZoneNumber";"AdmArea";"District";"Address";"WorkingHours";"Price";"CarCapacity";"Longitude_WGS84";"Latitude_WGS84";"Coordinates";"geoData";
"3019476";"Парковка №3019 (376)";"64191792";"3019";"Южный административный округ";"Даниловский район";"Малая Тульская улица, дом 2/1, корпус 19";"круглосуточно";"40.0";"11";"37.6136175010228";"55.7099151144009";"55.7103209,37.6136041|55.7095094,37.6136309";"{type=MultiLineString, coordinates=[[[37.61360409989412, 55.71032090023618], [37.613630900232295, 55.70950940017991]]], center=[[37.6136175000632, 55.709915150208]]}";
"3019477";"Парковка №3019 (377)";"64191793";"3019";"Южный административный округ";"Даниловский район";"улица Серпуховский Вал, дом 17, корпус 1";"круглосуточно";"40.0";"4";"37.6134968046216";"55.7102634279942";"55.7104267,37.6134861|55.7101003,37.6135075";"{type=MultiLineString, coordinates=[[[37.61348609989336, 55.71042669980469], [37.61350749956004, 55.71010029987854]]], center=[[37.6134967997267, 55.7102634998416]]}";
"4056110";"Парковка №4056 (10)";"64191795";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 80";"круглосуточно";"40.0";"11";"37.6190570002468";"55.6526194591782";"55.6522593,37.6190543|55.6529796,37.6190597";"{type=MultiLineString, coordinates=[[[37.61905429999544, 55.652259300129074], [37.61905969976859, 55.65297959993567]]], center=[[37.619056999882, 55.6526194500324]]}";
"4056112";"Парковка №4056 (12)";"64191797";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 86";"круглосуточно";"40.0";"9";"37.6191374509527";"55.650278276762";"55.6505507,37.6191321|55.6500059,37.6191428";"{type=MultiLineString, coordinates=[[[37.61913210038726, 55.6505507002414], [37.61914280022059, 55.65000589990163]]], center=[[37.6191374503039, 55.6502783000715]]}";
"4056113";"Парковка №4056 (13)";"64191799";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 88";"круглосуточно";"40.0";"13";"37.6191576008324";"55.6494504200493";"55.6498939,37.6191455|55.649007,37.6191697";"{type=MultiLineString, coordinates=[[[37.61914549965803, 55.64989389991739], [37.61916970027177, 55.64900699975774]]], center=[[37.6191575999649, 55.6494504498376]]}";
"4056114";"Парковка №4056 (14)";"64191801";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 91, строение 8";"круглосуточно";"40.0";"6";"37.6199636002137";"55.6510133000268";"55.6511394,37.619859|55.6510244,37.6199797|55.6508761,37.6200521";"{type=MultiLineString, coordinates=[[[37.61985900004717, 55.65113939999645], [37.61997970038368, 55.651024400119496], [37.62005210010401, 55.65087610022205]]], center=[[37.6199555500756, 55.6510077501093]]}";
"4056115";"Парковка №4056 (15)";"64191803";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 91, строение 2";"круглосуточно";"40.0";"11";"37.6200481005179";"55.6504288657158";"55.6507353,37.6200521|55.6501224,37.6200441";"{type=MultiLineString, coordinates=[[[37.62005210010401, 55.650735299800004], [37.620044099708096, 55.65012240006352]]], center=[[37.6200480999061, 55.6504288499317]]}";
"4056116";"Парковка №4056 (16)";"64191805";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 93";"круглосуточно";"40.0";"61";"37.6201392534298";"55.6477446990961";"55.6499862,37.6200467|55.6455032,37.6202318";"{type=MultiLineString, coordinates=[[[37.62004670033083, 55.64998619983306], [37.62023179999175, 55.64550319976328]]], center=[[37.6201392501613, 55.6477446997982]]}";
"4056117";"Парковка №4056 (17)";"64191807";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 90, корпус 1";"круглосуточно";"40.0";"11";"37.6191857510495";"55.6484515136935";"55.6488511,37.6191723|55.648052,37.6191992";"{type=MultiLineString, coordinates=[[[37.6191722999962, 55.64885110007686], [37.61919920004739, 55.64805199979656]]], center=[[37.6191857500218, 55.6484515499368]]}";
"4056122";"Парковка №4056 (22)";"64191809";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 102, строение 2";"круглосуточно";"40.0";"6";"37.6192689";"55.6446630500027";"55.6448462,37.6192689|55.6444799,37.6192689";"{type=MultiLineString, coordinates=[[[37.619268900330276, 55.64484620020987], [37.619268900330276, 55.64447990017491]]], center=[[37.6192689003303, 55.6446630501924]]}";
"4056118";"Парковка №4056 (18)";"64191813";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 92";"круглосуточно";"40.0";"3";"37.6192112557015";"55.6478089988808";"55.6479021,37.6192072|55.647716,37.6192153";"{type=MultiLineString, coordinates=[[[37.619207200443306, 55.64790210002149], [37.6192152996539, 55.64771599985877]]], center=[[37.6192112500486, 55.6478090499402]]}";
"4056119";"Парковка №4056 (19)";"64191817";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 94";"круглосуточно";"40.0";"11";"37.619220600292";"55.6472346409196";"55.6475979,37.6192179|55.6468714,37.6192233";"{type=MultiLineString, coordinates=[[[37.61921790027667, 55.64759789984974], [37.619223300049846, 55.64687139984858]]], center=[[37.6192206001632, 55.6472346498492]]}";
"4056120";"Парковка №4056 (20)";"64191821";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 98";"круглосуточно";"40.0";"4";"37.6192246520103";"55.6465701819755";"55.646661,37.6192233|55.6464794,37.619226";"{type=MultiLineString, coordinates=[[[37.619223300049846, 55.646660999894905], [37.619226000385595, 55.64647939982012]]], center=[[37.6192246502177, 55.6465701998575]]}";
"4056121";"Парковка №4056 (21)";"64191825";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 100";"круглосуточно";"40.0";"5";"37.6192327015421";"55.6461501737974";"55.6463326,37.6192287|55.6459678,37.6192367";"{type=MultiLineString, coordinates=[[[37.619228699823005, 55.64633259991798], [37.61923670021892, 55.645967800085096]]], center=[[37.6192327000209, 55.6461502000015]]}";
"4056123";"Парковка №4056 (23)";"64191829";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 104";"круглосуточно";"40.0";"6";"37.6192702505269";"55.6441560092318";"55.6443361,37.6192716|55.6439759,37.6192689";"{type=MultiLineString, coordinates=[[[37.61927159976772, 55.644336099974424], [37.619268900330276, 55.643975899854404]]], center=[[37.619270250049, 55.6441559999144]]}";
"4056125";"Парковка №4056 (25)";"64191832";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 108, корпус 1";"круглосуточно";"40.0";"4";"37.6192769531928";"55.6428490028545";"55.6430223,37.619285|55.6426756,37.6192689";"{type=MultiLineString, coordinates=[[[37.619284999936795, 55.643022300114545], [37.619268900330276, 55.64267560008651]]], center=[[37.6192769501335, 55.6428489501005]]}";
"4056124";"Парковка №4056 (24)";"64191835";"4056";"Южный административный округ";"Нагорный район";"Варшавское шоссе, дом 106";"круглосуточно";"40.0";"11";"37.619282301169";"55.6434733150007";"55.6438139,37.6192716|55.6431328,37.619293";"{type=MultiLineString, coordinates=[[[37.61927159976772, 55.64381389976815], [37.619293000332746, 55.6431327998851]]], center=[[37.6192823000502, 55.6434733498266]]}";
"4056126";"Парковка №4056 (26)";"64191838";"4056";"Южный административный округ";"Нагорный район";"Балаклавский проспект, дом 2, корпус 5";"круглосуточно";"40.0";"5";"37.6192635008933";"55.6423289834656";"55.6425273,37.6192608|55.6421307,37.6192662";"{type=MultiLineString, coordinates=[[[37.61926080022138, 55.642527300002634], [37.619266199994534, 55.64213069981671]]], center=[[37.6192635001079, 55.6423289999096]]}";
"4030126";"Парковка №4030 (26)";"64191840";"4030";"Южный административный округ";"район Чертаново Северное";"Варшавское шоссе, дом 114, корпус 1";"круглосуточно";"40.0";"53";"37.6191258067451";"55.638420114509";"55.6404292,37.6191241|55.6390426,37.6191133|55.6374893,37.6191455|55.6370775,37.6191133";"{type=MultiLineString, coordinates=[[[37.61912409999131, 55.640429200038575], [37.61911330044497, 55.639042599994056], [37.61914549965803, 55.637489299990726], [37.61911330044497, 55.6370775000014]]], center=[[37.6191294000515, 55.63875335002]]}";
"4022198";"Парковка №4022 (98)";"64191841";"4022";"Северо-Восточный административный округ";"Останкинский район";"1-Я Останкинская Улица, Дом 41/9";"круглосуточно";"40.0";"4";"37.6301318427401";"55.824074980553";"55.8242918,37.6301721|55.8238579,37.6300916";"{type=MultiLineString, coordinates=[[[37.63017209968334, 55.82429179987024], [37.63009159985411, 55.823857899871285]]], center=[[37.6301318497687, 55.8240748498707]]}";
"4022199";"Парковка №4022 (99)";"64191842";"4022";"Северо-Восточный административный округ";"Останкинский район";"1-Я Останкинская Улица, Дом 26, Строение 2";"круглосуточно";"40.0";"6";"37.6303845812372";"55.8222470906204";"55.822257,37.630097|55.8222374,37.6306656";"{type=MultiLineString, coordinates=[[[37.63009699962727, 55.82225700003122], [37.63066559996446, 55.82223739983064]]], center=[[37.6303812997959, 55.8222471999309]]}";
"4022200";"Парковка №4022 (100)";"64191843";"4022";"Северо-Восточный административный округ";"Останкинский район";"1-Я Останкинская Улица, Дом 26, Строение 2";"круглосуточно";"40.0";"8";"37.6304556261327";"55.8221935819613";"55.822202,37.6302311|55.8221854,37.6306736";"{type=MultiLineString, coordinates=[[[37.63023110013291, 55.82220199984499], [37.630673600360375, 55.82218540020838]]], center=[[37.6304523502466, 55.8221937000267]]}";
